system:index,CBI,def,dmirbi,dndvi,lat,post_mirbi,rbr,unique_id,.geo
00000000000000001bbf,0.0,625.0,72.0,34.0,37.0,2416.0,47.0,4567.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001704,0.0,409.0,47.0,14.0,37.0,2508.0,18.0,3356.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001716,0.0,409.0,49.0,13.0,37.0,2508.0,18.0,3374.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000161e,0.0,505.0,-11.0,-8.0,37.0,2452.0,-3.0,3126.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001af8,0.0,530.0,9.0,86.0,37.0,2691.0,93.0,4368.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000485,0.0,626.0,6.0,-10.0,37.0,2579.0,20.0,6662.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001af0,0.0,531.0,-19.0,35.0,37.0,2362.0,21.0,4360.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ea5,0.0,165.0,4.0,-50.0,37.0,2891.0,-15.0,5309.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b82,0.0,596.0,2.0,45.0,37.0,2785.0,33.0,4506.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c20,0.0,724.0,78.0,-5.0,37.0,2634.0,27.0,4664.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001cf6,0.0,757.0,21.0,67.0,37.0,2526.0,116.0,4878.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000016cd,0.0,789.0,-12.0,-14.0,37.0,2646.0,5.0,3301.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001baf,0.0,598.0,-27.0,51.0,37.0,2885.0,47.0,4551.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000043e,0.0,886.0,57.0,-7.0,37.0,2799.0,-10.0,6591.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001eae,0.0,166.0,-90.0,-31.0,37.0,2969.0,7.0,5318.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000016c9,0.0,824.0,14.0,-2.0,37.0,2641.0,16.0,3297.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000043f,0.0,888.0,4.0,-1.0,37.0,2684.0,-11.0,6592.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ab0,0.0,857.0,41.0,1.0,37.0,2674.0,-1.0,4296.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a7d,0.0,634.0,-74.0,-51.0,37.0,2504.0,-96.0,4245.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c41,0.0,634.0,47.0,8.0,37.0,2702.0,24.0,4697.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000440,0.0,890.0,24.0,-14.0,37.0,2565.0,-12.0,6593.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b9f,0.0,603.0,-109.0,49.0,37.0,2606.0,37.0,4535.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b9c,0.0,635.0,-5.0,21.0,37.0,2545.0,42.0,4532.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b74,0.0,604.0,53.0,18.0,37.0,2693.0,39.0,4492.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e,0.0,668.0,10.0,-42.0,37.0,2681.0,-51.0,2963.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001d0b,0.0,701.0,115.0,74.0,37.0,2765.0,35.0,4899.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001646,0.0,765.0,-70.0,36.0,37.0,2543.0,13.0,3166.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000459,0.0,893.0,193.0,77.0,37.0,2575.0,57.0,6618.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000448,0.0,925.0,71.0,31.0,37.0,2652.0,62.0,6601.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000170f,0.0,431.0,2.0,-10.0,37.0,2310.0,-7.0,3367.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001717,0.0,431.0,0.0,-11.0,37.0,2308.0,-8.0,3375.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000016f1,0.0,495.0,36.0,5.0,37.0,2346.0,-4.0,3337.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001715,0.0,495.0,37.0,4.0,37.0,2349.0,-5.0,3373.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b6a,0.0,606.0,-39.0,30.0,37.0,2452.0,20.0,4482.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b91,0.0,670.0,-18.0,20.0,37.0,2489.0,22.0,4521.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b0e,0.0,702.0,-18.0,-20.0,37.0,2373.0,3.0,4390.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001661,0.0,766.0,-34.0,19.0,37.0,2516.0,15.0,3193.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001684,0.0,766.0,61.0,31.0,37.0,2646.0,38.0,3228.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000436,0.0,862.0,162.0,23.0,37.0,2512.0,35.0,6583.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a8d,0.0,639.0,31.0,31.0,37.0,2554.0,30.0,4261.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001acb,0.0,767.0,86.0,-10.0,37.0,2509.0,4.0,4323.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000454,0.0,959.0,-25.0,-19.0,37.0,2733.0,-106.0,6613.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000054a,0.0,153.0,18.0,-30.0,39.0,2929.0,10.0,6859.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000052a,0.0,105.0,37.0,64.0,39.0,2917.0,36.0,6827.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000559,0.0,113.0,37.0,-65.0,39.0,3028.0,1.0,6874.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000558,0.0,117.0,44.0,57.0,39.0,3016.0,52.0,6873.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000051e,0.0,154.0,113.0,80.0,39.0,2905.0,23.0,6815.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000018b5,0.0,558.0,-29.0,25.0,39.0,2374.0,22.0,3789.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000548,0.0,126.0,-32.0,-44.0,39.0,2915.0,3.0,6857.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000549,0.0,156.0,60.0,-69.0,39.0,3186.0,-31.0,6858.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004af,0.0,853.0,-12.0,-58.0,39.0,2849.0,-30.0,6704.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000557,0.0,119.0,26.0,74.0,39.0,3032.0,69.0,6872.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000019d8,0.0,577.0,1.0,-41.0,41.0,2576.0,-75.0,4080.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000193e,0.0,546.0,43.0,37.0,41.0,2541.0,18.0,3926.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001934,0.0,547.0,30.0,16.0,41.0,2574.0,7.0,3916.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000193c,0.0,547.0,46.0,19.0,41.0,2589.0,7.0,3924.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001941,0.0,547.0,54.0,56.0,41.0,2588.0,41.0,3929.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000019a9,0.0,402.0,19.0,-15.0,41.0,2553.0,-16.0,4033.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001937,0.0,498.0,11.0,46.0,41.0,2512.0,23.0,3919.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001936,0.0,436.0,38.0,37.0,41.0,2599.0,22.0,3918.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000193b,0.0,436.0,64.0,65.0,41.0,2503.0,58.0,3923.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000193a,0.0,552.0,40.0,39.0,41.0,2778.0,21.0,3922.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000193f,0.0,552.0,32.0,28.0,41.0,2529.0,15.0,3927.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000198d,0.0,584.0,49.0,37.0,41.0,2588.0,48.0,4005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001942,0.0,554.0,54.0,39.0,41.0,2679.0,31.0,3930.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000198c,0.0,586.0,62.0,91.0,41.0,2556.0,98.0,4004.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000019a1,0.0,390.0,12.0,27.0,41.0,2428.0,19.0,4025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001940,0.0,556.0,25.0,19.0,41.0,2643.0,7.0,3928.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001987,0.0,589.0,51.0,42.0,41.0,2773.0,22.0,3999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001988,0.0,589.0,93.0,92.0,41.0,2685.0,92.0,4000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000193d,0.0,558.0,20.0,21.0,41.0,2646.0,11.0,3925.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001983,0.0,590.0,67.0,34.0,41.0,2771.0,9.0,3995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000198b,0.0,591.0,62.0,60.0,41.0,2740.0,18.0,4003.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001984,0.0,592.0,46.0,86.0,41.0,2521.0,54.0,3996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001985,0.0,593.0,88.0,108.0,41.0,2764.0,100.0,3997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000019b0,0.0,593.0,75.0,-40.0,41.0,2573.0,-34.0,4040.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000019b7,0.0,593.0,97.0,-28.0,41.0,2602.0,-18.0,4047.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a2b,0.0,689.0,-29.0,8.0,41.0,2414.0,-2.0,4163.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a2a,0.0,690.0,17.0,9.0,41.0,2427.0,21.0,4162.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001939,0.0,490.0,36.0,40.0,41.0,2443.0,16.0,3921.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001986,0.0,597.0,56.0,2.0,41.0,2717.0,0.0,3998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000198a,0.0,597.0,81.0,91.0,41.0,2494.0,46.0,4002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c6d,0.0,597.0,23.0,12.0,41.0,2751.0,4.0,4741.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a23,0.0,693.0,4.0,-15.0,41.0,2424.0,-30.0,4155.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a26,0.0,693.0,40.0,25.0,41.0,2486.0,26.0,4158.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000019a2,0.0,567.0,7.0,-11.0,41.0,2482.0,-4.0,4026.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000019ae,0.0,567.0,-54.0,-69.0,41.0,2572.0,-72.0,4038.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a21,0.0,695.0,36.0,2.0,41.0,2459.0,13.0,4153.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001989,0.0,600.0,15.0,66.0,41.0,2556.0,46.0,4001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001935,0.0,479.0,40.0,69.0,41.0,2444.0,47.0,3917.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001938,0.0,495.0,53.0,38.0,41.0,2410.0,20.0,3920.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000019de,0.0,574.0,-5.0,-89.0,41.0,2623.0,-139.0,4086.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000019ec,0.0,734.0,-21.0,-23.0,41.0,2483.0,-5.0,4100.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000845,0.0,368.0,-26.0,-36.0,43.0,2606.0,-28.0,7622.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000849,0.0,368.0,9.0,-5.0,43.0,2489.0,-14.0,7626.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000084f,0.0,384.0,-37.0,-5.0,43.0,2573.0,-11.0,7632.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000084b,0.0,385.0,-69.0,-49.0,43.0,2699.0,-95.0,7628.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000244,0.0,837.0,2.0,-19.0,43.0,2554.0,-28.0,6085.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008cf,0.0,323.0,77.0,18.0,43.0,2621.0,9.0,7760.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000801,0.0,339.0,75.0,-32.0,43.0,2426.0,-36.0,7554.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000088d,0.0,339.0,-18.0,101.0,43.0,2507.0,75.0,7694.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000242,0.0,806.0,-3.0,-5.0,43.0,2430.0,0.0,6083.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000243,0.0,806.0,-7.0,-13.0,43.0,2520.0,-46.0,6084.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000241,0.0,807.0,68.0,13.0,43.0,2329.0,-25.0,6082.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008a0,0.0,340.0,-15.0,133.0,43.0,2475.0,92.0,7713.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008b1,0.0,340.0,-25.0,105.0,43.0,2474.0,63.0,7730.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008ce,0.0,341.0,37.0,-13.0,43.0,2778.0,-1.0,7759.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007b3,0.0,326.0,105.0,-14.0,43.0,2627.0,12.0,7476.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000827,0.0,326.0,24.0,54.0,43.0,2529.0,74.0,7592.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000830,0.0,342.0,-11.0,60.0,43.0,2740.0,46.0,7601.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008d1,0.0,328.0,81.0,15.0,43.0,2685.0,8.0,7762.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000240,0.0,881.0,18.0,-56.0,43.0,2560.0,-99.0,6081.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000080f,0.0,329.0,150.0,91.0,43.0,2781.0,120.0,7568.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008d0,0.0,329.0,59.0,-20.0,43.0,2796.0,-34.0,7761.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000084a,0.0,377.0,7.0,-6.0,43.0,2560.0,-26.0,7627.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023f,0.0,883.0,-24.0,-69.0,43.0,2516.0,-161.0,6080.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007ac,0.0,314.0,108.0,-50.0,43.0,2789.0,-16.0,7469.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000896,0.0,315.0,0.0,72.0,43.0,2876.0,56.0,7703.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007cb,0.0,331.0,-50.0,-12.0,43.0,2535.0,-5.0,7500.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008a5,0.0,331.0,-53.0,74.0,43.0,2557.0,69.0,7718.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007f3,0.0,316.0,15.0,1.0,43.0,2818.0,-23.0,7540.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007e4,0.0,332.0,90.0,-35.0,43.0,2419.0,-24.0,7525.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000086c,0.0,380.0,-31.0,-8.0,43.0,2540.0,1.0,7661.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007d9,0.0,334.0,8.0,4.0,43.0,3028.0,-2.0,7514.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007df,0.0,303.0,36.0,-1.0,43.0,2467.0,-42.0,7520.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000891,0.0,335.0,134.0,66.0,43.0,2974.0,86.0,7698.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000089a,0.0,351.0,-29.0,95.0,43.0,2529.0,63.0,7707.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000858,0.0,383.0,21.0,-25.0,43.0,2855.0,-47.0,7641.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000862,0.0,383.0,-14.0,-80.0,43.0,2849.0,-135.0,7651.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000078f,0.0,257.0,-43.0,-13.0,45.0,2931.0,-75.0,7440.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001e75,0.0,290.0,36.0,-50.0,45.0,2365.0,24.0,5261.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001e76,0.0,322.0,93.0,-28.0,45.0,2804.0,-7.0,5262.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000777,0.0,275.0,-2.0,-23.0,45.0,2297.0,2.0,7416.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001e74,0.0,275.0,22.0,-65.0,45.0,3047.0,-50.0,5260.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009f2,0.0,307.0,-1.0,-239.0,45.0,2271.0,-140.0,8051.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001e77,0.0,355.0,38.0,37.0,45.0,2431.0,75.0,5263.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a09,0.0,234.0,-22.0,-83.0,45.0,2369.0,28.0,8074.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a0a,0.0,234.0,35.0,-67.0,45.0,2480.0,4.0,8075.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001e73,0.0,260.0,74.0,-68.0,45.0,2371.0,-17.0,5259.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001e78,0.0,292.0,103.0,-35.0,45.0,2549.0,76.0,5264.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009f1,0.0,277.0,-11.0,-11.0,45.0,2883.0,-25.0,8050.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001e72,0.0,269.0,77.0,10.0,45.0,2424.0,38.0,5258.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001e56,0.0,271.0,41.0,-76.0,45.0,2330.0,15.0,5230.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000db4,0.0,27.0,-27.0,-45.0,47.0,2523.0,-41.0,938.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000db5,0.0,28.0,-64.0,-43.0,47.0,2849.0,-45.0,939.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000322,0.0,201.0,31.0,17.0,47.0,2741.0,-39.0,6307.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000324,0.0,227.0,-4.0,29.0,47.0,2459.0,-8.0,6309.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ef3,0.0,489.0,73.0,45.0,47.0,2548.0,46.0,5387.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000323,0.0,205.0,36.0,31.0,47.0,2728.0,10.0,6308.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000563,0.0,383.0,-16.0,24.0,47.0,2762.0,-20.0,6884.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dde,0.0,24.0,47.0,-56.0,49.0,2605.0,-24.0,980.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e5d,0.0,208.0,52.0,86.0,49.0,2800.0,86.0,1107.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000014e,0.0,216.0,-95.0,98.0,49.0,2575.0,56.0,5839.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043,0.0,224.0,0.0,12.0,49.0,2379.0,8.0,5572.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045,0.0,232.0,30.0,57.0,49.0,2288.0,72.0,5574.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000074a,0.0,248.0,-60.0,-3.0,49.0,2641.0,-6.0,7371.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000030,0.0,273.0,-9.0,0.0,49.0,2416.0,0.0,5553.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006ff,0.0,169.0,-1.0,24.0,49.0,2767.0,13.0,7296.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e5e,0.0,193.0,-17.0,40.0,49.0,2731.0,38.0,1108.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000173,0.0,217.0,-3.0,-22.0,49.0,2570.0,29.0,5876.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006f6,0.0,370.0,25.0,-36.0,49.0,2483.0,0.0,7287.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000139,0.0,259.0,-33.0,-9.0,49.0,2690.0,3.0,5818.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000604,0.0,275.0,179.0,41.0,49.0,2658.0,-1.0,7045.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000070e,0.0,162.0,-7.0,49.0,49.0,2962.0,35.0,7311.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000074c,0.0,162.0,-55.0,41.0,49.0,2881.0,35.0,7373.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000700,0.0,170.0,-22.0,8.0,49.0,2528.0,18.0,7297.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000748,0.0,178.0,-68.0,30.0,49.0,2649.0,48.0,7369.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000151,0.0,218.0,16.0,22.0,49.0,2402.0,-39.0,5842.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000152,0.0,218.0,-20.0,54.0,49.0,2406.0,13.0,5843.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000179,0.0,218.0,-53.0,76.0,49.0,2598.0,57.0,5882.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b3,0.0,276.0,4.0,54.0,49.0,2429.0,30.0,5684.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f85,0.0,308.0,-24.0,3.0,49.0,2557.0,13.0,5533.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000db,0.0,261.0,43.0,-3.0,49.0,2555.0,-14.0,5724.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ee,0.0,277.0,-50.0,32.0,49.0,2396.0,54.0,5743.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000115,0.0,277.0,-51.0,33.0,49.0,2396.0,55.0,5782.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000701,0.0,171.0,-9.0,-13.0,49.0,2544.0,20.0,7298.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000071b,0.0,219.0,1.0,-6.0,49.0,2428.0,-50.0,7324.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000044,0.0,227.0,8.0,-55.0,49.0,2321.0,-13.0,5573.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b2,0.0,262.0,48.0,63.0,49.0,2531.0,39.0,5683.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000013a,0.0,262.0,-15.0,-15.0,49.0,2611.0,2.0,5819.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b1,0.0,278.0,10.0,66.0,49.0,2608.0,14.0,5682.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b0,0.0,279.0,1.0,67.0,49.0,2763.0,32.0,5681.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000747,0.0,164.0,-43.0,7.0,49.0,2967.0,10.0,7368.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e65,0.0,196.0,23.0,65.0,49.0,2456.0,28.0,1115.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e5a,0.0,204.0,32.0,24.0,49.0,2843.0,0.0,1104.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000715,0.0,157.0,6.0,-7.0,49.0,2594.0,2.0,7318.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000074b,0.0,173.0,-73.0,-22.0,49.0,2650.0,23.0,7372.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e5f,0.0,189.0,80.0,119.0,49.0,2655.0,101.0,1109.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e62,0.0,221.0,64.0,-4.0,49.0,2777.0,-31.0,1112.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e63,0.0,221.0,73.0,47.0,49.0,2870.0,33.0,1113.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006d7,0.0,238.0,-4.0,-26.0,49.0,2701.0,19.0,7256.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e0,0.0,285.0,-44.0,31.0,49.0,2347.0,35.0,5729.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000107,0.0,285.0,-44.0,30.0,49.0,2347.0,35.0,5768.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000133,0.0,183.0,-52.0,52.0,49.0,2727.0,76.0,5812.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e60,0.0,223.0,60.0,-17.0,49.0,2722.0,-24.0,1110.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e61,0.0,223.0,38.0,-4.0,49.0,2810.0,-19.0,1111.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000dc,0.0,231.0,-26.0,-31.0,49.0,2394.0,-14.0,5725.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
